ID,X,Y,datetime,population
A,699147.930176673,5507340.09019238,2017-01-29 08:02:07,1
A,698825.831462182,5507437.54341218,2017-01-29 12:00:54,1
A,698804.552622219,5507213.64956044,2017-01-29 14:00:53,1
A,698792.084108645,5507222.25662091,2017-01-29 16:01:16,1
A,698795.285128769,5507230.01378161,2017-01-29 18:00:42,1
A,698681.051031683,5507245.16299234,2017-01-29 20:02:41,1
A,698526.164401097,5507302.9549905,2017-01-29 22:00:54,1
A,698527.825056906,5507268.04936234,2017-01-30 00:00:51,1
A,698663.793712921,5507112.31778797,2017-01-30 02:01:12,1
A,698552.118400566,5507280.38092963,2017-01-30 04:01:23,1
A,698678.796191133,5506963.93855701,2017-01-30 06:01:24,1
A,698691.551564955,5506897.48579027,2017-01-30 08:01:24,1
A,698661.543300382,5506916.2306102,2017-01-30 10:01:31,1
A,698231.99959119,5506896.54609593,2017-01-30 12:01:54,1
A,698164.561641066,5506901.32163712,2017-01-30 14:01:55,1
A,695889.966774082,5507157.53252741,2017-01-30 16:01:34,1
A,695662.171506707,5507890.60754048,2017-01-30 18:00:54,1
A,695806.245315789,5508052.02908862,2017-01-30 20:00:54,1
A,695537.87639787,5508208.02390131,2017-01-30 22:02:07,1
A,695653.195610976,5508140.306245,2017-01-31 00:01:08,1
A,695650.619322805,5508117.91827704,2017-01-31 02:01:18,1
A,695952.80076109,5508094.73521132,2017-01-31 04:01:21,1
A,696010.459216487,5508090.20468918,2017-01-31 06:01:11,1
A,695828.343758968,5508136.18581315,2017-01-31 08:00:55,1
A,695820.578704664,5508156.89815814,2017-01-31 10:01:04,1
A,696016.006158651,5508174.60525588,2017-01-31 12:01:31,1
A,696166.173952453,5508305.69897966,2017-01-31 14:01:38,1
A,696166.388473298,5508307.7434928,2017-01-31 16:01:53,1
A,696352.872427551,5508518.23562826,2017-01-31 18:01:24,1
A,696824.848663132,5507853.26786916,2017-02-01 00:00:55,1
A,696817.322737865,5507829.71781585,2017-02-01 02:02:38,1
A,696815.345942436,5507806.48495267,2017-02-01 04:01:52,1
A,696683.431435138,5508177.56743937,2017-02-01 06:01:41,1
A,696618.195021597,5508052.15667998,2017-02-01 08:00:42,1
A,696598.284690644,5508047.58435226,2017-02-01 10:00:54,1
A,696018.914257749,5508020.81024073,2017-02-01 12:01:42,1
A,695824.117907021,5508084.05054744,2017-02-01 14:00:53,1
A,695830.071705815,5508074.71122416,2017-02-01 16:00:54,1
A,695800.826482936,5507461.91783822,2017-02-01 18:02:21,1
A,695799.42004409,5507465.83403317,2017-02-01 20:01:53,1
A,695763.049823274,5508160.26266396,2017-02-01 22:03:00,1
A,695578.154540857,5508217.71035654,2017-02-02 00:02:40,1
A,695662.201326575,5508094.73708925,2017-02-02 02:01:25,1
A,695663.884419364,5508092.29345678,2017-02-02 04:00:48,1
A,695606.320091233,5508240.78487485,2017-02-02 06:02:09,1
A,695592.652831792,5508223.47397553,2017-02-02 10:00:55,1
A,695636.164150805,5508310.05933668,2017-02-02 12:03:10,1
A,695587.709063273,5508312.45412816,2017-02-02 16:00:54,1
A,695587.990453464,5508316.0720701,2017-02-02 18:01:35,1
A,696489.356768269,5508608.88818581,2017-02-03 00:01:43,1
A,696482.471455808,5508603.1754495,2017-02-03 02:00:53,1
A,696859.017664997,5508479.19552434,2017-02-03 06:01:47,1
A,696867.296786943,5508481.71510737,2017-02-03 08:00:49,1
A,698784.160856315,5507704.44625759,2017-02-03 14:00:53,1
A,698810.55944351,5507678.89954522,2017-02-03 16:00:48,1
A,698942.136394175,5507583.50216413,2017-02-03 18:00:47,1
A,698909.306893824,5507633.27903697,2017-02-03 22:01:54,1
A,698847.881440055,5507607.33100454,2017-02-04 00:00:42,1
A,698845.347976314,5507594.17044192,2017-02-04 02:00:48,1
A,698917.480758976,5507650.54096024,2017-02-04 04:02:51,1
A,698844.771497772,5507598.68030378,2017-02-04 06:00:37,1
A,698871.891470344,5507638.64369484,2017-02-04 08:02:12,1
A,698863.405943137,5507572.11656314,2017-02-04 10:00:44,1
A,698988.300916011,5507339.76286621,2017-02-04 14:00:54,1
A,698995.061484797,5507381.70054417,2017-02-04 16:00:54,1
A,698980.435766574,5507343.92335007,2017-02-04 18:00:48,1
A,698971.41140637,5507367.2834626,2017-02-04 20:01:24,1
A,698940.614902036,5507274.49053863,2017-02-04 22:02:19,1
A,698943.89714863,5507318.00295465,2017-02-05 00:00:43,1
A,698943.22739297,5507318.3593029,2017-02-05 02:00:54,1
A,698970.745270455,5507330.8184618,2017-02-05 04:00:51,1
A,698899.975034938,5507361.83157365,2017-02-05 06:00:47,1
A,698760.766989504,5507373.98491705,2017-02-05 08:00:32,1
A,698598.344534202,5507397.78516533,2017-02-05 12:01:31,1
A,698631.676639855,5508011.043905,2017-02-05 14:01:25,1
A,698602.180321593,5508015.62785244,2017-02-05 16:01:18,1
A,698573.902275523,5508037.43603778,2017-02-05 18:00:47,1
A,698394.079510395,5508266.37427013,2017-02-05 22:00:54,1
A,698394.788873556,5508283.23913301,2017-02-06 00:00:49,1
A,698398.837497787,5508272.32957023,2017-02-06 02:00:48,1
A,698480.591945966,5507992.57281208,2017-02-06 04:01:25,1
A,698464.019421145,5507975.27791771,2017-02-06 06:01:53,1
A,698478.36202984,5507981.16815074,2017-02-06 08:00:41,1
A,698471.478377766,5507946.77389345,2017-02-06 10:00:48,1
A,700569.459108279,5507106.36452676,2017-02-06 14:00:53,1
A,701761.892583308,5506240.09485066,2017-02-06 16:01:19,1
A,701708.420559701,5506233.09549685,2017-02-06 18:00:53,1
A,702845.470810358,5506771.0571299,2017-02-06 20:01:23,1
A,703464.128155196,5507302.93322028,2017-02-06 22:01:24,1
A,703515.22860374,5507502.31772494,2017-02-07 00:00:36,1
A,703512.113455622,5507503.5923523,2017-02-07 02:00:42,1
A,703520.138177383,5507501.05553268,2017-02-07 04:00:54,1
A,703595.691868229,5507671.82122744,2017-02-07 06:01:00,1
A,703516.59647484,5507492.73460024,2017-02-07 08:00:54,1
A,703536.76202158,5507471.02720773,2017-02-07 10:00:54,1
A,703405.332574462,5507438.71433387,2017-02-07 12:01:18,1
A,703306.184313387,5507562.63203531,2017-02-07 14:00:54,1
A,703308.713429768,5507546.96392483,2017-02-07 16:00:50,1
A,703498.418315188,5508451.16763082,2017-02-07 18:01:09,1
A,703479.412711989,5508772.85827079,2017-02-07 20:00:53,1
A,703467.539819138,5508792.13020853,2017-02-07 22:00:48,1
A,703488.704887359,5508882.88310218,2017-02-08 00:00:54,1
A,703439.045251704,5508960.46500856,2017-02-08 02:00:41,1
A,703482.551159167,5509065.00615868,2017-02-08 04:00:48,1
A,703538.74703856,5509106.11199221,2017-02-08 06:00:30,1
A,703539.680443896,5509073.66457509,2017-02-08 08:00:49,1
A,703540.262493167,5509070.2950322,2017-02-08 10:00:42,1
A,703788.061542962,5509009.86372146,2017-02-08 12:00:54,1
A,703777.515548503,5509044.83700639,2017-02-08 14:00:30,1
A,703819.65129387,5508927.93629861,2017-02-08 16:00:49,1
A,703818.703703124,5508941.34549741,2017-02-08 18:00:54,1
A,704029.073446428,5508713.82092934,2017-02-08 20:01:17,1
A,704330.912315908,5508697.79128603,2017-02-08 22:00:48,1
A,705108.47996442,5508626.97832626,2017-02-09 00:00:43,1
A,705102.54231207,5508720.29952861,2017-02-09 02:00:48,1
A,705105.362486054,5508707.57038963,2017-02-09 04:00:54,1
A,705224.957749504,5508735.19631187,2017-02-09 06:01:10,1
A,705098.765389091,5508721.1363764,2017-02-09 08:00:48,1
A,705096.593835255,5508724.41224249,2017-02-09 10:00:54,1
A,704822.641931884,5508972.06515374,2017-02-09 12:01:07,1
A,704794.222038436,5509003.68604056,2017-02-09 14:00:41,1
A,704300.499211609,5509494.14904213,2017-02-09 16:01:24,1
A,704129.610740362,5509535.24715134,2017-02-09 18:01:05,1
A,704121.314742883,5509528.74539122,2017-02-09 20:01:12,1
A,704150.031399232,5509584.65329598,2017-02-09 22:01:27,1
A,704147.609767491,5509602.10290944,2017-02-10 00:02:24,1
A,704156.8400085,5509571.73603567,2017-02-10 02:00:48,1
A,704311.547664399,5509564.07957579,2017-02-10 04:02:12,1
A,704254.443800408,5509527.72238486,2017-02-10 06:01:47,1
A,704259.831490554,5509564.08110505,2017-02-10 08:00:47,1
A,704254.902722153,5509559.36667656,2017-02-10 10:00:50,1
A,704300.832875468,5509422.5628335,2017-02-10 12:00:43,1
A,704312.658482408,5509108.42604404,2017-02-10 14:02:23,1
A,704383.825595988,5508965.58500055,2017-02-10 16:01:43,1
A,704434.831064469,5508428.52848892,2017-02-10 18:01:46,1
A,704413.007529414,5508285.6779425,2017-02-10 20:00:47,1
A,704229.46371442,5508075.75264839,2017-02-10 22:00:53,1
A,703727.467369662,5508639.42014061,2017-02-11 00:01:00,1
A,703936.550579518,5508731.71646689,2017-02-11 02:02:17,1
A,703934.749013885,5508737.75304814,2017-02-11 04:02:39,1
A,702610.383389887,5509941.8838813,2017-02-11 06:01:48,1
A,702531.539032223,5510065.44395013,2017-02-11 08:00:53,1
A,702854.232044187,5509798.76046008,2017-02-11 10:01:23,1
A,702878.074883587,5509566.03404759,2017-02-11 12:01:53,1
A,702946.396815336,5509436.39836238,2017-02-11 14:01:55,1
A,702975.338201911,5509377.1083784,2017-02-11 16:00:41,1
A,702049.66222864,5509938.74725034,2017-02-11 20:02:20,1
A,701813.865890919,5511037.08551526,2017-02-11 22:00:43,1
A,702076.740154254,5510684.53710466,2017-02-12 00:00:47,1
A,702079.589972802,5510679.80142618,2017-02-12 02:00:48,1
A,702241.660341187,5510815.00937977,2017-02-12 04:01:18,1
A,702964.390133379,5510729.81657417,2017-02-12 06:02:53,1
A,702966.957771999,5510494.06225069,2017-02-12 08:00:55,1
A,703091.85975537,5510650.37144207,2017-02-12 10:00:54,1
A,702927.414089065,5510566.51638603,2017-02-12 12:01:42,1
A,702938.574847865,5510585.5444491,2017-02-12 14:00:47,1
A,702945.670377618,5510584.23617771,2017-02-12 16:00:48,1
A,702841.267266656,5510787.80478151,2017-02-12 18:01:10,1
A,702447.588708027,5511169.16932572,2017-02-12 20:01:24,1
A,702104.630892448,5511074.93844541,2017-02-13 02:01:17,1
A,702361.561420847,5511008.88462978,2017-02-13 04:01:06,1
A,703418.19264708,5511062.31644209,2017-02-13 06:01:18,1
A,703352.677350589,5511014.89111398,2017-02-13 08:00:48,1
A,703371.344928667,5511022.8183825,2017-02-13 10:01:25,1
A,703419.04543599,5511156.03813008,2017-02-13 14:01:24,1
A,703556.01167805,5511345.13339445,2017-02-13 16:01:13,1
A,703752.5668772,5511339.99982181,2017-02-13 18:02:53,1
A,703719.227252278,5511362.54880657,2017-02-13 20:00:47,1
A,703809.938097042,5511328.84330343,2017-02-13 22:00:37,1
A,703580.015064973,5511484.42992301,2017-02-14 00:00:48,1
A,703595.891025557,5511466.20983133,2017-02-14 02:01:24,1
A,703629.910860659,5511474.71179846,2017-02-14 04:01:22,1
A,703911.295019257,5511419.59596791,2017-02-14 08:01:13,1
A,703906.875544258,5511417.02652284,2017-02-14 10:01:19,1
A,703902.223604089,5511420.23103672,2017-02-14 12:01:48,1
A,704115.889586114,5511480.02802585,2017-02-14 14:02:56,1
A,703655.325878831,5511401.66816024,2017-02-14 16:00:54,1
A,703841.722420375,5511198.49259785,2017-02-14 18:00:42,1
A,704112.080104027,5511034.79704902,2017-02-14 20:00:53,1
A,703902.783528945,5511051.05982134,2017-02-14 22:00:48,1
A,703934.180169052,5511061.17994206,2017-02-15 00:01:55,1
A,703840.729054735,5511122.42152094,2017-02-15 02:00:48,1
A,703774.146491267,5511207.37278455,2017-02-15 04:01:56,1
A,703756.494117197,5511208.75309095,2017-02-15 06:01:49,1
A,703754.291815874,5511215.54595988,2017-02-15 08:00:36,1
A,703753.853925505,5511257.22995082,2017-02-15 10:02:24,1
A,703622.916286511,5511493.05524534,2017-02-15 12:01:12,1
A,703520.724700782,5511517.63002219,2017-02-15 14:00:55,1
A,703521.876046388,5511513.83345312,2017-02-15 16:00:54,1
A,703220.587862316,5511509.87163568,2017-02-15 18:02:07,1
A,703138.071047946,5512283.1337464,2017-02-15 20:01:54,1
A,703459.956580487,5511033.23125651,2017-02-15 22:00:54,1
A,703461.612093229,5511029.55369471,2017-02-16 00:01:24,1
A,703467.343232954,5511025.02090513,2017-02-16 02:00:42,1
A,703328.835323537,5511321.59446133,2017-02-16 04:00:54,1
A,703466.294691225,5511177.60471872,2017-02-16 06:00:54,1
A,703463.33400046,5511126.35690743,2017-02-16 08:00:54,1
A,703469.829571733,5511125.51775243,2017-02-16 10:00:55,1
A,703286.285266619,5511082.23797545,2017-02-16 12:01:01,1
A,703256.24613898,5511089.37492733,2017-02-16 14:02:11,1
A,703422.743049951,5510881.99461851,2017-02-16 16:03:04,1
A,703783.227096066,5510630.50282617,2017-02-16 18:01:22,1
A,704841.60410584,5510479.70575097,2017-02-16 20:00:52,1
A,705705.079008265,5510026.49897139,2017-02-16 22:02:18,1
A,706171.824114397,5510139.91933991,2017-02-17 00:00:54,1
A,706173.531617738,5510149.57435383,2017-02-17 02:01:24,1
A,706171.558722321,5510135.30618512,2017-02-17 04:01:25,1
A,705981.147555887,5510184.66426158,2017-02-17 06:01:24,1
A,705985.154352585,5510179.0020064,2017-02-17 08:00:42,1
A,705981.414830681,5510213.75273168,2017-02-17 10:00:53,1
A,705978.326150548,5510265.7993575,2017-02-17 12:02:13,1
A,706008.504373665,5510235.2090031,2017-02-17 14:00:53,1
A,706072.718060758,5510160.65946063,2017-02-17 16:02:01,1
A,706091.860020045,5510173.61989469,2017-02-17 18:01:49,1
A,705886.806416573,5509901.74127484,2017-02-18 00:02:59,1
A,705893.142634592,5509903.80366886,2017-02-18 02:01:54,1
A,705798.100927999,5509881.96735233,2017-02-18 04:01:39,1
A,705639.585972679,5509869.14525193,2017-02-18 08:01:18,1
A,705641.458046699,5509874.10590108,2017-02-18 10:01:37,1
A,705940.921187518,5510123.06580194,2017-02-18 12:00:54,1
A,705762.670749419,5510177.6312626,2017-02-18 14:00:41,1
A,705893.5599086,5510143.49169432,2017-02-18 16:00:53,1
A,705763.747525927,5510316.36531635,2017-02-18 20:01:12,1
A,705554.199273031,5510220.36090831,2017-02-19 02:00:54,1
A,705530.773092992,5510206.82583528,2017-02-19 04:01:12,1
A,705359.930261535,5510387.30027467,2017-02-19 06:03:05,1
A,705445.904195032,5510368.88169473,2017-02-19 08:01:23,1
A,705450.663108796,5510369.68834525,2017-02-19 10:00:55,1
A,705706.085350401,5510462.00103663,2017-02-19 12:03:06,1
A,705806.460052434,5510413.49261878,2017-02-19 14:00:47,1
A,705727.617123535,5510313.8761963,2017-02-19 16:00:49,1
A,705720.864650292,5510300.68656789,2017-02-19 18:00:54,1
A,706276.453415058,5510733.34647116,2017-02-19 20:00:38,1
A,706498.402539272,5511162.27027078,2017-02-20 00:01:18,1
A,707098.181427831,5512989.97183855,2017-02-20 06:00:54,1
A,707061.855734716,5513047.54330068,2017-02-20 08:01:25,1
A,707049.514911471,5513060.3295227,2017-02-20 10:01:23,1
A,706860.659168367,5513562.813543,2017-02-20 12:01:07,1
A,706896.775112007,5513124.87140592,2017-02-20 16:00:54,1
A,706287.027778485,5512365.96430981,2017-02-20 18:01:11,1
A,705779.625706101,5513058.34183894,2017-02-20 22:03:10,1
A,706039.761925734,5513054.79000546,2017-02-21 00:01:24,1
A,706030.371882728,5513030.78810379,2017-02-21 02:01:23,1
A,706000.743628108,5513319.80461167,2017-02-21 04:01:29,1
A,705888.693001778,5513297.25303431,2017-02-21 06:02:23,1
A,705906.514638011,5513298.3095273,2017-02-21 10:00:55,1
A,704601.614398396,5513981.62591299,2017-02-21 12:02:15,1
A,705030.037754779,5513792.4499634,2017-02-21 14:01:42,1
A,705191.018093514,5513700.7028725,2017-02-21 16:01:04,1
A,705197.377797087,5513723.63683161,2017-02-21 18:00:54,1
A,705440.656455683,5513200.45294582,2017-02-21 20:03:06,1
A,705650.912760701,5513126.94165888,2017-02-22 00:01:24,1
A,705854.558059555,5512941.67874912,2017-02-22 02:02:31,1
A,706043.097971265,5512917.77086609,2017-02-22 04:02:12,1
A,706045.323048673,5512950.56959051,2017-02-22 06:01:49,1
A,706033.276306271,5512954.42308914,2017-02-22 08:00:50,1
A,705689.901741917,5512807.80231333,2017-02-22 10:00:47,1
A,705634.891049937,5512771.57074264,2017-02-22 12:02:13,1
A,705795.875595582,5512755.39395235,2017-02-22 14:00:54,1
A,706200.062808432,5512730.78014797,2017-02-22 18:01:48,1
A,706506.78282245,5512950.77811621,2017-02-22 20:00:44,1
A,707789.017769721,5512560.0665099,2017-02-23 02:01:19,1
A,707728.102509922,5512588.14146593,2017-02-23 06:01:12,1
A,707696.295059305,5512471.76693169,2017-02-23 08:02:12,1
A,707671.381689323,5512509.96825436,2017-02-23 10:02:17,1
A,707242.561160755,5512664.22514332,2017-02-23 12:02:58,1
A,707120.849497007,5513064.36853454,2017-02-23 14:01:23,1
A,707119.089526375,5513057.25163171,2017-02-23 16:00:53,1
A,706618.825126121,5513160.08151477,2017-02-23 18:01:24,1
A,706260.380218392,5513340.1512371,2017-02-23 20:02:09,1
A,706607.94018319,5513279.3580481,2017-02-24 02:00:49,1
A,706766.197286449,5513080.17663394,2017-02-24 04:01:11,1
A,706752.803167482,5512658.87914186,2017-02-24 06:01:23,1
A,706688.148479527,5512655.9290768,2017-02-24 08:02:48,1
A,706698.340033168,5512655.90559326,2017-02-24 10:00:47,1
A,706362.069439134,5512772.40989274,2017-02-24 12:02:50,1
A,706153.41530514,5512848.68779131,2017-02-24 14:01:27,1
A,706042.321675242,5512967.27086514,2017-02-24 16:00:54,1
A,705543.645233043,5513443.51047085,2017-02-24 18:01:54,1
A,705154.175124456,5513514.56011283,2017-02-24 20:00:54,1
A,705551.215754065,5513292.34894148,2017-02-24 22:01:23,1
A,705579.682012363,5513001.06121519,2017-02-25 00:01:24,1
A,705421.50159379,5512932.97418462,2017-02-25 04:02:13,1
A,706242.603925522,5512449.55346007,2017-02-25 08:00:54,1
A,706236.467229834,5512456.67874185,2017-02-25 10:01:06,1
A,706450.972294192,5511833.00732811,2017-02-25 12:02:18,1
A,706490.894616941,5511319.09054957,2017-02-25 14:00:55,1
A,706485.335882967,5511318.71092277,2017-02-25 16:01:24,1
A,706471.075303808,5511280.18884244,2017-02-25 18:01:24,1
A,706499.174144642,5511278.9031794,2017-02-25 20:01:56,1
A,706382.228739758,5511252.04987552,2017-02-25 22:01:35,1
A,706409.8552472,5511237.35179237,2017-02-26 00:01:17,1
A,706586.59035283,5511106.04012185,2017-02-26 02:00:46,1
A,706576.963283427,5510543.56498139,2017-02-26 04:02:47,1
A,706582.740508142,5510383.17738785,2017-02-26 06:01:17,1
A,706576.320992049,5510390.59285834,2017-02-26 08:01:32,1
A,706559.021477635,5510412.37639,2017-02-26 10:02:26,1
A,706425.795372251,5510425.48533143,2017-02-26 12:02:26,1
A,706371.082621349,5510548.19898128,2017-02-26 14:01:23,1
A,706374.127069166,5510501.11728757,2017-02-26 16:02:15,1
A,706282.445325346,5510318.51331093,2017-02-26 18:01:53,1
A,706269.01694321,5510499.74045013,2017-02-26 20:01:23,1
A,706093.99214448,5509865.83950213,2017-02-26 22:01:48,1
A,706148.942025141,5509843.09330311,2017-02-27 00:01:11,1
A,706152.372585927,5509840.386254,2017-02-27 02:00:51,1
A,706210.679426925,5509832.00895333,2017-02-27 04:00:54,1
A,706230.408645988,5509834.30626712,2017-02-27 06:01:07,1
A,706220.100840758,5509830.33749803,2017-02-27 08:00:50,1
A,704610.812369347,5508757.02562091,2017-02-27 10:01:20,1
A,704337.325654737,5509001.5896698,2017-02-27 12:00:37,1
A,704350.018087474,5509010.5458419,2017-02-27 14:00:54,1
A,704355.037936564,5509019.1643658,2017-02-27 16:00:47,1
A,703705.445550653,5508956.51122121,2017-02-27 18:01:24,1
A,702872.959786793,5509101.91795451,2017-02-27 20:02:18,1
A,703055.339242039,5509225.25295266,2017-02-27 22:01:53,1
A,703052.82363874,5509243.70550068,2017-02-28 00:01:24,1
A,703046.545791974,5509257.30894248,2017-02-28 02:00:48,1
A,702448.093977677,5509300.22683283,2017-02-28 04:01:47,1
A,703099.811315449,5509313.15935404,2017-02-28 06:00:54,1
A,703018.006578183,5509325.17269275,2017-02-28 08:01:05,1
A,703012.543600116,5509349.47156229,2017-02-28 10:00:54,1
A,702638.60393565,5509744.00455896,2017-02-28 12:02:16,1
A,702081.294495164,5510197.46502658,2017-02-28 14:00:55,1
A,702084.355779775,5510196.35148347,2017-02-28 16:01:12,1
A,703124.614433507,5509517.31189548,2017-02-28 20:00:55,1
A,702780.257039822,5508591.65028245,2017-02-28 22:02:18,1
B,699640.249799614,5509638.25104204,2016-11-01 00:01:02,1
B,699502.664753037,5509674.35161564,2016-11-01 02:00:54,1
B,699496.657574221,5509729.8356824,2016-11-01 04:00:54,1
B,699370.809225175,5509725.9172481,2016-11-01 06:00:41,1
B,699374.438340697,5509698.46602073,2016-11-01 08:00:42,1
B,699373.679645156,5509743.49978694,2016-11-01 10:00:25,1
B,699739.89120001,5509525.72416005,2016-11-01 12:00:48,1
B,699779.469319857,5509490.92899189,2016-11-01 14:00:41,1
B,699972.96786705,5509507.35036086,2016-11-01 16:00:31,1
B,699753.020408133,5509389.58564583,2016-11-01 18:00:55,1
B,699489.489654924,5509430.99271026,2016-11-01 20:00:47,1
B,699400.954458111,5509711.45101613,2016-11-01 22:00:44,1
B,699383.649725777,5509705.67331167,2016-11-02 00:00:54,1
B,699360.402285289,5509705.29744214,2016-11-02 02:00:49,1
B,699240.339614483,5510141.86657522,2016-11-02 04:00:54,1
B,699192.635300645,5510228.74633006,2016-11-02 06:00:41,1
B,699178.392312189,5510233.69799755,2016-11-02 08:00:48,1
B,699173.288294581,5510177.30331568,2016-11-02 10:00:35,1
B,698942.385562991,5511697.63846257,2016-11-02 12:00:48,1
B,698967.10536176,5511466.05670536,2016-11-02 14:00:54,1
B,698241.888196458,5512028.89266967,2016-11-02 16:00:41,1
B,698530.994898499,5511955.17292101,2016-11-02 18:00:53,1
B,698479.978712634,5511933.47950008,2016-11-02 20:00:53,1
B,698285.393716358,5512059.23989622,2016-11-02 22:00:46,1
B,698426.79750857,5511708.79218699,2016-11-03 00:00:53,1
B,698371.216272623,5511607.68972396,2016-11-03 02:00:55,1
B,698501.490590215,5511535.80886959,2016-11-03 04:01:12,1
B,698494.276729603,5511528.63001371,2016-11-03 06:00:25,1
B,698500.877323277,5511523.75577288,2016-11-03 08:00:42,1
B,698501.657414391,5511524.34857239,2016-11-03 10:00:23,1
B,698497.883818022,5511558.24375727,2016-11-03 12:00:54,1
B,698291.392946565,5511647.66751819,2016-11-03 14:00:56,1
B,697971.987516206,5511560.52371938,2016-11-03 16:00:42,1
B,697784.550682992,5511546.24917409,2016-11-03 18:00:25,1
B,697641.906354206,5511850.97499737,2016-11-03 20:00:36,1
B,697497.290655559,5511795.39960797,2016-11-03 22:00:48,1
B,697629.952313266,5511734.92643871,2016-11-04 00:00:42,1
B,697604.309542729,5511625.74881476,2016-11-04 02:00:54,1
B,697608.763303304,5511607.29972821,2016-11-04 04:00:54,1
B,697730.981433437,5511564.06742812,2016-11-04 06:00:45,1
B,697730.297278608,5511561.58482399,2016-11-04 08:00:47,1
B,697750.00540079,5511719.77704227,2016-11-04 10:00:49,1
B,697645.590469665,5511579.41080261,2016-11-04 12:00:48,1
B,697722.122549579,5511592.45458092,2016-11-04 14:00:47,1
B,697421.881882972,5511655.97385885,2016-11-04 16:00:54,1
B,697301.818364423,5511535.49192762,2016-11-04 18:00:45,1
B,697464.144960018,5511634.88677012,2016-11-04 20:00:30,1
B,697914.983030228,5511537.434692,2016-11-04 22:00:48,1
B,697888.514110461,5511524.89236268,2016-11-05 00:00:25,1
B,697751.941309467,5511417.23342033,2016-11-05 02:01:17,1
B,698002.026350341,5510788.39506021,2016-11-05 04:00:54,1
B,697939.722331161,5510782.5494917,2016-11-05 06:00:41,1
B,697930.547236572,5510776.67307308,2016-11-05 08:00:36,1
B,697296.226042967,5510999.67461134,2016-11-05 10:00:25,1
B,697372.158799973,5510844.52005372,2016-11-05 12:00:42,1
B,696999.002205433,5511810.22024471,2016-11-05 14:00:49,1
B,697314.219277157,5511643.61557574,2016-11-05 16:00:44,1
B,697360.154437946,5511653.92796311,2016-11-05 18:00:55,1
B,697449.458950026,5510938.12312776,2016-11-05 20:00:31,1
B,697756.485929098,5510988.57911687,2016-11-05 22:01:23,1
B,697754.342869262,5510993.42565735,2016-11-06 00:00:46,1
B,697738.226594542,5510985.0471854,2016-11-06 02:00:53,1
B,697716.348681673,5510998.15247783,2016-11-06 04:00:55,1
B,697714.149844355,5510997.32713188,2016-11-06 06:00:48,1
B,697723.000224415,5511010.35880492,2016-11-06 08:00:42,1
B,697632.153506441,5511041.09431876,2016-11-06 10:00:31,1
B,697477.614852776,5510889.50812497,2016-11-06 12:01:11,1
B,697669.351334772,5510810.49744479,2016-11-06 14:00:54,1
B,697762.844333791,5510815.71591076,2016-11-06 16:00:35,1
B,697719.311981702,5510767.63664494,2016-11-06 18:00:49,1
B,697787.567737508,5510827.2959532,2016-11-06 20:00:36,1
B,697722.925768352,5510738.63278093,2016-11-06 22:00:42,1
B,697728.376919647,5510785.69507524,2016-11-07 00:00:53,1
B,697856.369931983,5510681.1145787,2016-11-07 02:00:48,1
B,697872.168191462,5510733.76161796,2016-11-07 04:00:46,1
B,697909.991060189,5510632.83631878,2016-11-07 06:00:30,1
B,697915.486954195,5510650.8102319,2016-11-07 08:00:53,1
B,697854.56638968,5510646.49175116,2016-11-07 10:00:54,1
B,697318.768190563,5510853.45595815,2016-11-07 12:00:41,1
B,697601.85363942,5510772.61712398,2016-11-07 14:00:47,1
B,697596.173972807,5510785.8318834,2016-11-07 16:00:37,1
B,697499.496880453,5510791.32894737,2016-11-07 18:01:23,1
B,697502.331000792,5510827.22316802,2016-11-07 20:00:38,1
B,697776.810039305,5510586.89045827,2016-11-07 22:00:54,1
B,697779.545302796,5510597.0534513,2016-11-08 00:00:48,1
B,697856.066773063,5510526.3414623,2016-11-08 02:00:50,1
B,697905.461451393,5510661.85704007,2016-11-08 04:01:25,1
B,697913.261070218,5510698.47557875,2016-11-08 06:00:48,1
B,697934.852483995,5510673.41527893,2016-11-08 08:00:41,1
B,697899.704926468,5510715.24458084,2016-11-08 10:00:48,1
B,697249.75993985,5510780.54398109,2016-11-08 12:00:43,1
B,697596.775827287,5510782.29385895,2016-11-08 14:00:43,1
B,697643.160754879,5510807.01553585,2016-11-08 16:00:48,1
B,697645.45644645,5510861.22730108,2016-11-08 18:00:41,1
B,697200.879710235,5511432.12509131,2016-11-08 20:00:31,1
B,697456.681044674,5511836.13081086,2016-11-08 22:01:12,1
B,697367.615971794,5511627.9307188,2016-11-09 00:00:42,1
B,697585.931383837,5511590.00936931,2016-11-09 02:00:53,1
B,697584.993294508,5511588.2135307,2016-11-09 04:01:24,1
B,697586.100747997,5511557.24992263,2016-11-09 06:00:47,1
B,697578.133688865,5511501.6291489,2016-11-09 08:00:42,1
B,697632.648737439,5511486.34317766,2016-11-09 10:00:54,1
B,697892.261806531,5511823.95492044,2016-11-09 12:00:38,1
B,697838.310856372,5511486.99815544,2016-11-09 14:00:53,1
B,697890.35804842,5511276.17259101,2016-11-09 16:00:53,1
B,697901.719253294,5511090.37812578,2016-11-09 18:00:48,1
B,698008.144763079,5511050.74987991,2016-11-09 20:00:23,1
B,698253.045408379,5512015.85449038,2016-11-09 22:01:23,1
B,698246.952608257,5512044.78537849,2016-11-10 00:00:53,1
B,698536.658032799,5512184.80270835,2016-11-10 02:00:53,1
B,698524.259930248,5512165.5276657,2016-11-10 04:01:17,1
